,log_id,instance_id,log_message,error_code,time
5724,LOG_463083,INS_268452,instance shutdown,499,2021-01-21 06:43:20
5725,LOG_967827,INS_268603,instance crashed,500,2021-08-07 02:45:43
5726,LOG_313905,INS_645645,user logged in,201,2020-04-13 09:48:30
5727,LOG_427364,INS_580956,instance terminated,999,2021-10-29 22:00:07
5728,LOG_451034,INS_790761,user logged in,201,2021-11-09 15:06:04
5729,LOG_216050,INS_874285,instance shutdown,499,2021-10-29 18:28:10
5730,LOG_126326,INS_819523,instance initiated,200,2021-10-26 23:13:58
5731,LOG_352725,INS_312926,instance terminated,999,2020-09-21 05:21:22
5732,LOG_153426,INS_848831,user logged in,201,2021-03-10 21:50:47
5733,LOG_560133,INS_861180,instance restart,501,2020-06-13 14:27:21
5734,LOG_665554,INS_872265,user logged in,201,2021-02-08 05:47:44
5735,LOG_502890,INS_267097,instance shutdown,499,2021-06-12 03:38:22
5736,LOG_509228,INS_251393,instance crashed,500,2020-01-10 08:25:20
5737,LOG_736247,INS_399787,instance initiated,200,2020-07-01 17:06:18
5738,LOG_714571,INS_429286,instance shutdown,499,2021-03-19 17:26:47
5739,LOG_268116,INS_130861,instance initiated,200,2021-07-24 04:41:38
5740,LOG_766110,INS_645116,instance shutdown,499,2020-10-30 10:04:01
5741,LOG_498139,INS_470113,user logged in,201,2020-09-30 04:04:34
5742,LOG_109785,INS_521014,instance restart,501,2020-11-11 12:57:42
5743,LOG_389830,INS_322791,instance restart,501,2021-08-16 18:11:20
5744,LOG_923585,INS_777036,instance restart,501,2020-05-28 23:06:30
5745,LOG_407000,INS_407064,user logged in,201,2021-08-12 05:21:17
5746,LOG_490720,INS_451540,instance initiated,200,2020-01-23 03:44:18
5747,LOG_188360,INS_273377,instance shutdown,499,2020-11-06 18:47:33
5748,LOG_491234,INS_259337,instance terminated,999,2020-04-21 10:34:19
5749,LOG_806514,INS_178329,instance terminated,999,2020-05-12 14:02:02
5750,LOG_116590,INS_306803,instance shutdown,499,2020-11-25 10:31:20
5751,LOG_983571,INS_136273,user logged in,201,2021-03-16 21:47:32
5752,LOG_374436,INS_881806,instance restart,501,2021-08-27 18:12:55
5753,LOG_639815,INS_513975,instance shutdown,499,2020-11-25 13:18:56
5754,LOG_305313,INS_725397,instance shutdown,499,2020-05-06 13:45:11
5755,LOG_574235,INS_313226,instance terminated,999,2020-01-16 18:52:24
5756,LOG_741561,INS_244984,instance crashed,500,2020-01-24 07:45:14
5757,LOG_925083,INS_576389,instance terminated,999,2021-11-18 09:34:08
5758,LOG_895049,INS_531166,instance shutdown,499,2020-06-20 20:46:03
5759,LOG_558704,INS_790500,instance shutdown,499,2020-06-03 23:40:29
5760,LOG_833803,INS_158164,instance restart,501,2021-09-28 22:33:24
5761,LOG_420621,INS_789633,instance restart,501,2020-03-28 10:58:36
5762,LOG_956877,INS_388384,instance shutdown,499,2021-05-29 19:02:42
5763,LOG_264589,INS_568801,instance shutdown,499,2020-02-29 14:09:42
5764,LOG_531233,INS_983079,instance initiated,200,2020-12-24 06:15:35
5765,LOG_365253,INS_417101,instance shutdown,499,2020-08-15 10:40:03
5766,LOG_798248,INS_141053,user logged in,201,2021-02-13 05:55:59
5767,LOG_421044,INS_718300,instance restart,501,2020-06-06 01:11:24
5768,LOG_298378,INS_254894,instance terminated,999,2021-03-21 14:13:35
5769,LOG_851941,INS_679090,user logged in,201,2021-09-13 12:56:54
5770,LOG_542135,INS_161507,instance shutdown,499,2021-07-04 09:55:29
5771,LOG_494606,INS_997125,instance initiated,200,2021-06-14 03:33:04
5772,LOG_286497,INS_409340,instance crashed,500,2020-02-06 05:06:59
5773,LOG_944046,INS_278644,instance shutdown,499,2021-07-12 17:12:32
5774,LOG_854634,INS_298367,instance initiated,200,2020-12-21 20:18:57
5775,LOG_167016,INS_418300,instance shutdown,499,2020-05-23 06:13:45
5776,LOG_811194,INS_211972,instance initiated,200,2020-12-05 20:45:01
5777,LOG_975592,INS_374541,instance terminated,999,2020-09-10 04:39:05
5778,LOG_363297,INS_619250,instance initiated,200,2021-04-08 21:56:31
5779,LOG_542198,INS_186242,instance crashed,500,2020-07-04 23:34:32
5780,LOG_360350,INS_256670,instance terminated,999,2020-07-01 00:26:41
5781,LOG_108639,INS_890832,user logged in,201,2021-06-13 14:16:42
5782,LOG_501856,INS_992950,instance restart,501,2021-07-13 17:47:53
5783,LOG_892196,INS_617231,instance crashed,500,2020-10-01 16:08:57
5784,LOG_516758,INS_464947,instance crashed,500,2020-03-03 09:57:06
5785,LOG_172734,INS_670402,user logged in,201,2021-03-11 22:57:25
5786,LOG_437585,INS_621936,instance shutdown,499,2021-06-05 01:53:24
5787,LOG_593097,INS_440764,instance terminated,999,2020-09-02 16:23:51
5788,LOG_325766,INS_225945,instance terminated,999,2021-05-17 20:14:06
5789,LOG_504519,INS_526304,instance initiated,200,2021-05-14 14:08:23
5790,LOG_885076,INS_172882,instance restart,501,2021-09-21 05:19:34
5791,LOG_271405,INS_370455,instance crashed,500,2020-03-19 16:52:56
5792,LOG_364315,INS_967388,instance restart,501,2021-09-18 02:37:00
5793,LOG_411430,INS_510040,instance restart,501,2021-06-16 21:25:53
5794,LOG_475541,INS_968035,instance shutdown,499,2020-03-21 15:16:02
5795,LOG_515922,INS_174232,instance crashed,500,2021-04-04 08:55:36
5796,LOG_274620,INS_769809,instance crashed,500,2021-02-12 19:09:37
5797,LOG_380211,INS_723754,instance restart,501,2020-03-27 14:43:45
5798,LOG_266298,INS_991700,user logged in,201,2020-07-04 19:25:43
5799,LOG_399075,INS_207869,instance initiated,200,2020-06-15 04:59:05
5800,LOG_234753,INS_480808,instance initiated,200,2020-12-07 14:43:34
5801,LOG_960344,INS_309562,instance initiated,200,2020-05-23 21:46:16
5802,LOG_361969,INS_387057,instance crashed,500,2021-02-16 18:55:25
5803,LOG_450455,INS_994368,instance restart,501,2020-03-22 07:14:48
5804,LOG_501130,INS_442916,instance shutdown,499,2021-08-03 02:45:50
5805,LOG_644023,INS_326992,user logged in,201,2020-06-30 06:52:20
5806,LOG_788372,INS_249375,instance terminated,999,2020-02-10 05:20:44
5807,LOG_998006,INS_682681,instance initiated,200,2021-07-26 06:24:38
5808,LOG_396249,INS_804038,instance restart,501,2020-05-18 19:07:54
5809,LOG_479141,INS_639985,instance initiated,200,2020-11-09 12:31:25
5810,LOG_536583,INS_777020,instance initiated,200,2020-05-18 19:33:21
5811,LOG_626816,INS_794587,instance restart,501,2021-08-26 13:05:14
5812,LOG_750423,INS_400724,instance crashed,500,2020-08-15 17:38:48
5813,LOG_905601,INS_116292,instance shutdown,499,2020-08-06 06:50:56
5814,LOG_154420,INS_155094,instance restart,501,2021-05-11 06:40:17
5815,LOG_148472,INS_675107,instance terminated,999,2020-09-26 05:49:15
5816,LOG_350946,INS_262491,instance restart,501,2020-11-11 10:46:11
5817,LOG_211417,INS_191383,instance restart,501,2020-03-29 07:28:06
5818,LOG_148539,INS_748930,instance terminated,999,2020-04-10 23:15:36
5819,LOG_395356,INS_921060,instance initiated,200,2020-06-07 23:55:25
5820,LOG_573864,INS_744556,instance initiated,200,2021-01-18 16:04:13
5821,LOG_891400,INS_888029,instance restart,501,2021-04-14 20:41:34
5822,LOG_664058,INS_915341,instance restart,501,2021-08-07 11:58:28
5823,LOG_729619,INS_975421,instance terminated,999,2021-02-16 13:40:50
5824,LOG_633004,INS_780014,instance restart,501,2020-07-01 21:48:00
5825,LOG_526370,INS_899127,instance terminated,999,2020-02-03 13:27:44
5826,LOG_661109,INS_718951,instance initiated,200,2020-03-20 22:15:43
5827,LOG_554336,INS_254949,instance crashed,500,2021-08-03 02:53:33
5828,LOG_878057,INS_178938,instance crashed,500,2020-06-09 04:36:45
5829,LOG_779853,INS_498941,instance initiated,200,2020-09-30 03:27:09
5830,LOG_137049,INS_514487,instance terminated,999,2020-05-30 23:56:57
5831,LOG_810887,INS_650709,instance crashed,500,2021-04-06 10:51:16
5832,LOG_311099,INS_331333,instance shutdown,499,2020-02-02 02:52:48
5833,LOG_639891,INS_256080,instance terminated,999,2021-10-06 22:36:35
5834,LOG_690600,INS_895197,instance restart,501,2020-04-09 12:22:29
5835,LOG_385457,INS_899967,instance shutdown,499,2020-12-24 03:33:09
5836,LOG_328666,INS_610256,user logged in,201,2020-05-02 14:27:37
5837,LOG_983954,INS_545718,instance restart,501,2021-01-18 02:43:26
5838,LOG_784429,INS_906271,user logged in,201,2020-11-17 23:42:04
5839,LOG_902672,INS_745777,instance crashed,500,2021-10-04 04:33:11
5840,LOG_694289,INS_867341,instance shutdown,499,2021-09-25 08:53:49
5841,LOG_629366,INS_837809,user logged in,201,2020-07-02 15:21:26
5842,LOG_127939,INS_824362,instance shutdown,499,2020-12-10 19:10:58
5843,LOG_181709,INS_404186,instance restart,501,2020-01-07 03:26:15
5844,LOG_249979,INS_445788,user logged in,201,2020-06-23 10:56:33
5845,LOG_239053,INS_452435,instance initiated,200,2020-07-18 15:39:02
5846,LOG_685266,INS_688708,instance initiated,200,2020-06-09 23:46:51
5847,LOG_818776,INS_964555,instance restart,501,2020-09-27 07:41:22
5848,LOG_189433,INS_700520,instance initiated,200,2020-11-09 10:39:53
5849,LOG_379503,INS_537301,instance crashed,500,2021-08-24 11:30:45
5850,LOG_324896,INS_694019,instance terminated,999,2021-09-20 16:48:25
5851,LOG_518175,INS_980700,instance crashed,500,2020-04-29 00:51:15
5852,LOG_571880,INS_769809,instance shutdown,499,2021-07-25 15:04:13
5853,LOG_224980,INS_833302,instance terminated,999,2021-07-01 13:18:04
5854,LOG_749746,INS_811118,instance crashed,500,2021-08-07 11:59:43
5855,LOG_160207,INS_363949,user logged in,201,2020-09-23 05:15:10
5856,LOG_663621,INS_821605,instance shutdown,499,2020-02-17 01:49:43
5857,LOG_674125,INS_785770,user logged in,201,2020-06-21 16:02:20
5858,LOG_976524,INS_378669,instance terminated,999,2020-04-20 17:40:45
5859,LOG_538226,INS_690143,instance restart,501,2020-11-25 10:16:15
5860,LOG_208430,INS_156198,user logged in,201,2020-08-30 03:46:53
5861,LOG_936609,INS_161507,instance shutdown,499,2021-11-14 05:35:20
5862,LOG_142860,INS_779339,instance terminated,999,2021-01-05 07:09:28
5863,LOG_536194,INS_200331,instance crashed,500,2020-04-04 22:38:01
5864,LOG_541504,INS_627230,user logged in,201,2020-05-06 20:12:26
5865,LOG_308820,INS_491876,instance initiated,200,2020-07-20 09:13:11
5866,LOG_968813,INS_248777,instance shutdown,499,2021-05-29 00:29:40
5867,LOG_375072,INS_713934,user logged in,201,2021-07-04 21:58:15
5868,LOG_102467,INS_649085,instance initiated,200,2020-11-27 05:21:27
5869,LOG_681816,INS_899342,instance crashed,500,2020-10-16 09:03:48
5870,LOG_917736,INS_299232,instance crashed,500,2021-10-13 15:46:51
5871,LOG_211270,INS_723887,instance crashed,500,2021-10-25 21:27:40
5872,LOG_680177,INS_280767,instance terminated,999,2020-06-21 10:28:29
5873,LOG_104833,INS_349175,instance terminated,999,2020-11-16 13:26:16
5874,LOG_607659,INS_386582,instance crashed,500,2020-02-24 23:18:27
5875,LOG_249530,INS_527037,user logged in,201,2021-07-08 00:55:37
5876,LOG_602831,INS_408745,instance restart,501,2020-01-30 08:30:24
5877,LOG_284556,INS_409915,user logged in,201,2021-11-18 17:43:35
5878,LOG_393419,INS_287276,user logged in,201,2021-05-23 23:02:51
5879,LOG_145793,INS_968995,user logged in,201,2021-09-17 08:08:50
5880,LOG_897386,INS_491876,instance restart,501,2021-04-13 13:05:04
5881,LOG_429265,INS_940027,instance crashed,500,2020-10-20 00:29:09
5882,LOG_884577,INS_755882,instance restart,501,2021-06-27 06:59:05
5883,LOG_914806,INS_262118,instance terminated,999,2021-09-01 19:49:43
5884,LOG_792289,INS_147552,instance initiated,200,2021-01-13 12:32:01
5885,LOG_690221,INS_220400,instance restart,501,2021-04-12 09:13:32
5886,LOG_309634,INS_346868,instance initiated,200,2020-05-13 09:11:32
5887,LOG_238191,INS_578931,instance crashed,500,2020-03-19 22:17:54
5888,LOG_819522,INS_725415,instance restart,501,2021-06-03 14:54:51
5889,LOG_248641,INS_342698,user logged in,201,2021-09-22 06:42:49
5890,LOG_428275,INS_313918,user logged in,201,2020-01-07 04:26:44
5891,LOG_733620,INS_754141,instance restart,501,2020-11-10 13:23:50
5892,LOG_900859,INS_440764,instance terminated,999,2021-05-29 09:57:31
5893,LOG_582195,INS_782551,instance initiated,200,2020-12-14 11:38:58
5894,LOG_928506,INS_974110,instance crashed,500,2021-10-12 01:03:10
5895,LOG_709188,INS_354143,instance crashed,500,2020-08-08 00:40:47
5896,LOG_589923,INS_851897,instance initiated,200,2021-11-06 07:39:55
5897,LOG_613125,INS_876463,instance terminated,999,2021-11-16 11:19:40
5898,LOG_821076,INS_816254,instance initiated,200,2021-06-29 14:33:51
5899,LOG_994807,INS_983438,user logged in,201,2020-12-22 10:03:50
5900,LOG_793057,INS_131156,instance crashed,500,2021-04-16 16:12:45
5901,LOG_761021,INS_174758,instance restart,501,2020-05-13 22:28:36
5902,LOG_676756,INS_180265,instance terminated,999,2021-06-02 06:25:27
5903,LOG_480000,INS_513975,instance terminated,999,2020-03-11 06:36:24
5904,LOG_197818,INS_280833,instance initiated,200,2021-03-21 07:36:21
5905,LOG_936925,INS_869583,instance restart,501,2020-03-20 00:22:35
5906,LOG_989322,INS_132016,instance shutdown,499,2020-01-26 13:38:56
5907,LOG_226830,INS_548800,instance terminated,999,2020-11-01 16:31:43
5908,LOG_299661,INS_615669,instance terminated,999,2021-03-29 07:08:36
5909,LOG_945037,INS_488449,instance restart,501,2020-12-20 02:57:27
5910,LOG_334174,INS_136073,instance terminated,999,2021-03-28 03:24:30
5911,LOG_632429,INS_661034,instance terminated,999,2021-03-27 17:43:05
5912,LOG_989041,INS_400313,instance shutdown,499,2021-06-22 16:31:02
5913,LOG_521550,INS_334975,instance shutdown,499,2020-08-01 05:13:20
5914,LOG_569055,INS_600023,instance shutdown,499,2021-05-06 22:44:31
5915,LOG_808796,INS_402041,user logged in,201,2020-10-04 03:02:36
5916,LOG_528927,INS_784835,instance restart,501,2020-08-26 17:38:19
5917,LOG_537547,INS_240466,instance shutdown,499,2021-02-18 19:54:03
5918,LOG_332345,INS_925108,instance initiated,200,2021-01-14 18:47:45
5919,LOG_744643,INS_755796,instance shutdown,499,2021-10-29 03:53:27
5920,LOG_780728,INS_560789,instance shutdown,499,2020-06-08 15:40:09
5921,LOG_180535,INS_941627,instance shutdown,499,2021-06-28 22:51:20
5922,LOG_989149,INS_207494,instance initiated,200,2021-04-21 00:17:58
5923,LOG_659797,INS_425715,instance initiated,200,2021-10-17 01:54:46
5924,LOG_181731,INS_923121,instance restart,501,2020-07-30 23:17:58
5925,LOG_768564,INS_742358,user logged in,201,2021-09-09 15:32:59
5926,LOG_416959,INS_136940,instance initiated,200,2020-12-15 23:09:32
5927,LOG_557863,INS_732776,instance shutdown,499,2021-07-26 15:41:39
5928,LOG_900441,INS_840957,user logged in,201,2020-12-29 00:24:53
5929,LOG_710767,INS_914610,instance terminated,999,2020-05-16 13:37:45
5930,LOG_719740,INS_806639,instance initiated,200,2020-02-08 10:00:48
5931,LOG_526279,INS_829411,instance shutdown,499,2020-06-12 12:12:28
5932,LOG_257930,INS_366900,instance initiated,200,2021-05-25 15:35:27
5933,LOG_825488,INS_944416,instance shutdown,499,2021-05-01 17:21:58
5934,LOG_359260,INS_888761,instance crashed,500,2020-10-01 07:25:23
5935,LOG_755911,INS_450326,instance crashed,500,2020-06-25 07:36:22
5936,LOG_259975,INS_223293,instance shutdown,499,2020-05-17 06:25:52
5937,LOG_449317,INS_481188,instance shutdown,499,2021-11-12 21:22:09
5938,LOG_847349,INS_412581,instance terminated,999,2021-09-02 00:04:36
5939,LOG_974520,INS_352860,instance shutdown,499,2020-07-07 21:12:18
5940,LOG_562212,INS_929459,user logged in,201,2020-04-17 13:30:52
5941,LOG_316741,INS_428904,instance crashed,500,2020-12-22 09:05:16
5942,LOG_924338,INS_605507,instance crashed,500,2020-04-24 21:41:51
5943,LOG_481633,INS_212721,instance shutdown,499,2020-09-24 16:17:24
5944,LOG_730360,INS_867564,instance restart,501,2021-11-16 05:03:43
5945,LOG_252724,INS_658597,instance initiated,200,2021-10-28 03:16:20
5946,LOG_629093,INS_360856,user logged in,201,2020-05-25 03:39:15
5947,LOG_924100,INS_152647,instance shutdown,499,2021-11-08 15:41:39
5948,LOG_616884,INS_330634,instance terminated,999,2021-02-07 10:55:54
5949,LOG_628866,INS_145549,instance restart,501,2020-01-16 00:34:18
5950,LOG_625857,INS_421606,instance restart,501,2021-07-01 21:56:07
5951,LOG_880898,INS_480808,instance shutdown,499,2021-10-30 18:18:43
5952,LOG_777745,INS_124105,instance crashed,500,2020-02-23 23:06:37
5953,LOG_713588,INS_507975,instance initiated,200,2020-12-27 18:13:53
5954,LOG_520825,INS_138817,user logged in,201,2021-09-02 05:07:35
5955,LOG_581739,INS_925494,instance terminated,999,2020-04-04 01:02:11
5956,LOG_571942,INS_858968,instance crashed,500,2021-07-08 20:57:12
5957,LOG_585021,INS_769809,instance terminated,999,2021-02-13 00:46:03
5958,LOG_662259,INS_325889,user logged in,201,2020-02-25 07:40:58
5959,LOG_577420,INS_657656,instance initiated,200,2021-08-15 23:45:30
5960,LOG_266400,INS_349175,user logged in,201,2020-02-29 00:09:01
5961,LOG_541707,INS_293482,instance crashed,500,2021-07-18 20:52:35
5962,LOG_244945,INS_977745,instance shutdown,499,2020-01-18 22:00:41
5963,LOG_273582,INS_988510,instance restart,501,2020-06-03 20:22:49
5964,LOG_800478,INS_155711,instance restart,501,2021-05-20 03:42:10
5965,LOG_151025,INS_331474,instance initiated,200,2020-02-16 00:55:25
5966,LOG_429093,INS_645100,instance restart,501,2020-03-03 10:40:26
5967,LOG_770727,INS_832686,user logged in,201,2021-03-05 02:58:42
5968,LOG_155520,INS_214889,instance crashed,500,2021-08-02 22:06:14
5969,LOG_650430,INS_678934,instance terminated,999,2021-01-28 09:30:42
5970,LOG_680824,INS_611740,instance initiated,200,2021-04-27 05:11:20
5971,LOG_445235,INS_363898,user logged in,201,2021-01-20 16:57:58
5972,LOG_789749,INS_631326,instance initiated,200,2021-03-22 00:04:55
5973,LOG_283438,INS_861773,instance terminated,999,2020-10-26 13:02:59
5974,LOG_445440,INS_412952,instance restart,501,2020-01-13 19:55:18
5975,LOG_604053,INS_950304,instance terminated,999,2021-07-05 20:37:15
5976,LOG_273781,INS_508443,instance initiated,200,2020-01-31 08:18:49
5977,LOG_936331,INS_612961,instance crashed,500,2020-01-11 22:04:43
5978,LOG_606745,INS_585015,instance crashed,500,2021-01-17 09:55:35
5979,LOG_488211,INS_929445,instance restart,501,2021-11-07 14:54:16
5980,LOG_662159,INS_793648,user logged in,201,2020-11-19 04:19:11
5981,LOG_595788,INS_766084,instance terminated,999,2021-02-05 05:10:44
5982,LOG_931043,INS_709385,instance crashed,500,2020-08-26 11:10:29
5983,LOG_324592,INS_125970,instance shutdown,499,2020-02-08 03:24:07
5984,LOG_425551,INS_474838,instance terminated,999,2020-03-28 07:41:35
5985,LOG_498734,INS_477248,instance initiated,200,2021-04-11 21:51:27
5986,LOG_880595,INS_559755,instance initiated,200,2020-03-04 17:15:38
5987,LOG_707182,INS_997979,user logged in,201,2020-12-03 07:57:48
5988,LOG_675022,INS_118815,instance shutdown,499,2020-02-13 16:36:28
5989,LOG_234536,INS_896348,instance crashed,500,2021-04-17 05:25:03
5990,LOG_338478,INS_763172,instance terminated,999,2021-04-15 05:23:37
